,A072RC1Q156SBEA,BUSLOANS,CE16OV,CIVPART,CONSUMER,CP,DPCCRC1M027SBEA,ECOMPCTSA,GOAI,HDTGPDUSQ163N,IURSA,LES1252881600Q,LNS15000000,M1V,PCE,PSAVERT,RRVRUSQ156N,TDSP,UEMP27OV,UEMPMEAN,UNRATE,W825RC1
2018-07-01,7.9,2210.7615333333333333,155900.333333333333,62.8000000000000000,1477.3159333333333333,1907.514,12489.1333333333333333,9.9,36916678.0,76.056,1.2,354.0,96054.333333333333,5.6339999999999995,14086.266666666667,7.8666666666666667,7.1,9.688253,1349.6666666666666667,23.2666666666666667,3.7666666666666667,27.4000000000000000
2018-10-01,8.1,2272.1619000000000000,156549.666666666667,62.9000000000000000,1494.3144000000000000,1899.589,12593.3666666666666667,10.1,37205317.0,76.064,1.2,355.0,95934.333333333333,5.6,14191.433333333333,8.0333333333333333,6.6,9.716913,1298.0000000000000000,22.0000000000000000,3.8333333333333333,27.0333333333333333
2019-01-01,8.4,2336.8018000000000000,156779.333333333333,63.1000000000000000,1511.4163666666666667,1894.3670000000002,12699.5666666666666667,10.5,37377858.0,75.321,1.2,355.0,95353.000000000000,5.604,14276.600000000000,8.3666666666666667,7.0,9.750672,1292.0000000000000000,21.6000000000000000,3.8666666666666667,28.0333333333333333
2019-04-01,7.3,2338.1861666666666667,156918.333333333333,62.9000000000000000,1535.7123333333333333,1938.8929999999998,12887.3333333333333333,10.8,37709075.0,75.37100000000001,1.2,357.0,95987.000000000000,5.632999999999999,14497.333333333333,7.3000000000000000,6.8,9.81681,1338.6666666666666667,23.0333333333333333,3.6666666666666667,27.4666666666666667
2019-07-01,7.2,2358.1419333333333333,157902.666666666667,63.1333333333333333,1559.2005000000000000,1920.338,13030.6333333333333333,11.2,37991143.0,75.428,1.2,360.0,95630.000000000000,5.582000000000001,14645.333333333333,7.2000000000000000,6.8,9.842400999999999,1223.6666666666666667,21.4000000000000000,3.6000000000000000,27.6000000000000000
2019-10-01,7.3,2363.8403000000000000,158543.666666666667,63.2333333333333333,1583.0914666666666667,2000.736,13146.1666666666666667,11.3,38189854.0,75.462,1.2,362.0,95580.666666666667,5.486000000000001,14759.200000000000,7.3000000000000000,6.4,9.853071,1205.3333333333333333,20.7666666666666667,3.6000000000000000,27.9000000000000000
2020-01-01,9.6,2431.6499666666666667,157642.333333333333,63.1000000000000000,1600.7037333333333333,1739.1029999999998,12890.5666666666666667,11.8,37826784.0,76.45,1.5692307692307692,367.0,95754.666666666667,5.247000000000001,14545.466666666667,9.6000000000000000,6.6,9.772801,1154.0000000000000000,19.9000000000000000,3.8000000000000000,43.4333333333333333
2020-04-01,26.0,2967.9755666666666667,137564.666666666667,60.8000000000000000,1529.4472333333333333,1557.0639999999999,11519.7333333333333333,16.1,34260023.0,84.67200000000001,13.438461538461537,392.0,101890.666666666667,1.555,13097.3666666666666667,25.8000000000000000,5.7,8.797166,1188.3333333333333333,10.6666666666666667,13.0666666666666667,1084.5666666666666667
2020-07-01,15.7,2809.0195666666666667,146198.666666666667,61.5333333333333333,1517.4099000000000000,2118.856,12755.9666666666666667,14.2,36942491.0,79.36,9.792307692307693,384.0,100230.666666666667,1.248,14401.533333333333,15.7000000000000000,6.4,9.159511,1827.0000000000000000,19.4333333333333333,8.8000000000000000,775.1333333333333333
2020-10-01,13.0,2654.2818000000000000,149769.333333333333,61.5333333333333333,1520.5936000000000000,2082.47,12895.1000000000000000,14.0,37920463.0,,4.430769230769231,,100472.666666666667,1.22,14537.000000000000,13.0333333333333333,6.5,9.406957,3806.3333333333333333,22.6000000000000000,6.7666666666666667,296.4666666666666667
2021-01-01,,.,.,.,.,,.,,,,3.172727272727273,,.,,.,.,,,.,.,.,.
