DATE,avg_weeks_unemployed,cont_claims_insur_unemploy,full_employ_level,part_employ_level,not_in_labor_force,gov_unemp_insur,labor_particip_women,labor_particip_men,labor_particip_total,real_estate_loans,consumer_loans,commerc_indust_loans,m1_real,unemp_less_five_weeks,unemp_5_to_14_wks,unemp_15_to_26_wks,unemp_over_27_wks,personal_consum_exp,personal_save_rate,emp_pop_ratio,unemploy_rate,insured_unemploy_rate,corp_profit_aftertax_without,corp_profit_aftertax_with,corp_profit_beforetax_without,fed_debt_precent_gdp,m1_velocity
2014-03,35.3,2779200.0,145648.0,7435.0,91230.0,37.5,57.2,69.4,63.1,3561.1452,1139.9549,1634.589,1167.1,2433.0,2561.0,1711.0,3704.0,11644.5,7.2,58.9,6.7,2.12,,,,,
2014-04,34.9,2721000.0,145667.0,7509.0,92070.0,36.6,57.0,69.0,62.8,3573.746,1147.3055,1651.0178,1175.0,2424.0,2377.0,1502.0,3479.0,11707.1,7.2,58.9,6.2,2.075,1865.14,1712.454,2290.948,101.14552,6.225
2014-05,34.4,2667400.0,145825.0,7254.0,91938.0,35.7,57.1,69.1,62.9,3581.6919,1154.6603,1663.6825,1179.6,2586.0,2357.0,1425.0,3360.0,11750.9,7.4,58.9,6.3,2.02,,,,,
2014-06,33.9,2588750.0,146247.0,7422.0,92107.0,35.1,56.9,69.2,62.8,3597.8331,1160.3779,1676.9003,1192.7,2417.0,2427.0,1503.0,3116.0,11812.7,7.5,59.0,6.1,2.0,,,,,
2014-07,32.7,2533500.0,146399.0,7402.0,92016.0,34.4,56.9,69.3,62.9,3605.2956,1166.1954,1694.8635,1196.6,2601.0,2412.0,1477.0,3136.0,11858.1,7.5,59.0,6.2,1.9,1917.769,1793.119,2315.635,100.5779,6.251
2014-08,32.0,2504800.0,146530.0,7177.0,92099.0,34.1,56.9,69.4,62.9,3616.0295,1170.3215,1711.9722,1180.6,2620.0,2389.0,1506.0,2958.0,11939.1,7.3,59.0,6.1,1.9,,,,,
2014-09,31.9,2447750.0,146778.0,7020.0,92406.0,33.6,56.8,69.2,62.8,3619.5929,1174.9741,1725.3824,1205.3,2365.0,2560.0,1438.0,2948.0,11948.8,7.5,59.1,5.9,1.875,,,,,
2014-10,32.3,2423250.0,147427.0,7025.0,92240.0,32.9,57.1,69.2,62.9,3621.0491,1177.5928,1729.9475,1208.0,2494.0,2300.0,1400.0,2892.0,12018.4,7.3,59.3,5.7,1.8,1879.109,1783.305,2279.979,101.63324,6.159
2014-11,32.7,2408800.0,147404.0,6898.0,92350.0,32.9,57.0,69.2,62.9,3627.4481,1182.7474,1751.3091,1217.8,2474.0,2403.0,1400.0,2828.0,12050.2,7.4,59.2,5.8,1.82,,,,,
2014-12,32.7,2380000.0,147615.0,6856.0,92695.0,33.2,56.7,69.3,62.8,3639.1025,1186.7473,1773.2846,1244.6,2370.0,2320.0,1270.0,2799.0,12065.0,7.7,59.3,5.6,1.8,,,,,
2015-01,32.0,2349800.0,148145.0,6808.0,92694.0,32.9,56.9,69.3,62.9,3653.7855,1187.7784,1791.3112,1252.6,2393.0,2319.0,1377.0,2774.0,12046.1,8.1,59.3,5.7,1.78,1770.989,1706.902,2185.428,100.82572,6.033
2015-02,31.2,2340250.0,148045.0,6665.0,93256.0,32.9,56.6,69.2,62.7,3676.1463,1190.8224,1807.941,1277.4,2392.0,2238.0,1333.0,2658.0,12098.3,8.2,59.2,5.5,1.775,,,,,
2015-03,30.5,2326500.0,148128.0,6633.0,93437.0,32.9,56.6,69.1,62.6,3710.6055,1192.6957,1835.271,1271.1,2444.0,2304.0,1245.0,2542.0,12152.8,7.7,59.2,5.4,1.75,,,,,
2015-04,30.9,2281500.0,148511.0,6611.0,93205.0,32.3,56.7,69.3,62.8,3719.9507,1202.2374,1847.7864,1270.4,2716.0,2345.0,1091.0,2560.0,12196.3,7.6,59.3,5.4,1.7,1789.321,1689.152,2208.945,99.60722,6.071
2015-05,30.7,2260400.0,148817.0,6634.0,92804.0,32.3,56.9,69.4,62.9,3729.8318,1208.3279,1863.5989,1260.1,2471.0,2510.0,1256.0,2503.0,12264.5,7.5,59.4,5.6,1.7,,,,,
2015-06,28.4,2273750.0,148816.0,6388.0,93601.0,32.6,56.8,69.0,62.7,3748.3412,1213.8255,1880.4028,1270.9,2309.0,2396.0,1398.0,2162.0,12305.8,7.4,59.4,5.3,1.7,,,,,
2015-07,28.1,2244750.0,148830.0,6253.0,93880.0,32.3,56.6,69.0,62.6,3761.9831,1221.1352,1889.571,1277.3,2574.0,2222.0,1261.0,2127.0,12366.1,7.3,59.3,5.2,1.7,1732.347,1675.564,2123.057,98.92733,6.042
2015-08,28.4,2254000.0,149181.0,6418.0,93924.0,32.6,56.7,69.0,62.6,3777.9674,1228.3932,1903.5628,1272.7,2073.0,2329.0,1283.0,2172.0,12400.9,7.3,59.4,5.1,1.7,,,,,
2015-09,25.7,2243000.0,148826.0,6042.0,94592.0,32.6,56.4,68.8,62.4,3795.0463,1236.5581,1914.5186,1282.1,2364.0,2274.0,1234.0,2097.0,12400.9,7.4,59.2,5.0,1.7,,,,,
2015-10,27.5,2207600.0,149246.0,5813.0,94374.0,32.2,56.6,68.8,62.5,3812.5224,1244.9143,1928.5973,1269.4,2372.0,2277.0,1212.0,2130.0,12409.3,7.5,59.3,5.0,1.6,1635.297,1585.203,1995.626,102.95654,5.997
2015-11,27.9,2208500.0,149463.0,6170.0,94284.0,32.5,56.8,68.7,62.5,3847.7217,1251.4805,1945.9138,1294.6,2382.0,2296.0,1273.0,2074.0,12446.3,7.2,59.4,5.1,1.625,,,,,
2015-12,27.9,2203750.0,150128.0,6075.0,93901.0,32.5,56.8,69.0,62.7,3871.9571,1259.105,1953.0575,1301.2,2399.0,2191.0,1232.0,2127.0,12482.4,7.3,59.6,5.0,1.625,,,,,
2016-01,29.1,2204600.0,150653.0,5937.0,94117.0,32.6,56.9,68.9,62.7,3891.2957,1269.298,1963.8001,1302.5,2166.0,2290.0,1136.0,2081.0,12506.0,7.6,59.7,4.8,1.6,1693.864,1661.368,2059.355,104.30307,5.901
2016-02,29.4,2188000.0,150939.0,5938.0,93937.0,32.6,56.8,69.2,62.8,3917.3115,1273.493,1987.26,1317.4,2235.0,2187.0,1163.0,2150.0,12579.3,7.2,59.8,4.9,1.6,,,,,
2016-03,28.3,2166250.0,151218.0,6057.0,93589.0,32.4,57.1,69.3,63.0,3943.4168,1283.6173,2020.1509,1324.6,2419.0,2168.0,1148.0,2231.0,12569.7,7.5,59.8,5.0,1.6,,,,,
2016-04,27.9,2155200.0,151074.0,6011.0,93828.0,32.3,56.9,69.3,62.9,3959.8607,1291.6431,2033.6157,1340.2,2594.0,2132.0,1209.0,2147.0,12649.4,7.1,59.7,5.1,1.6,1752.403,1616.782,2128.449,103.88816,5.782
2016-05,26.9,2175750.0,151132.0,6488.0,94390.0,32.8,56.8,69.0,62.7,3986.5108,1298.727,2048.4201,1352.7,2264.0,2264.0,1096.0,1925.0,12696.1,6.9,59.7,4.8,1.6,,,,,
2016-06,28.0,2159000.0,151223.0,5791.0,94430.0,32.6,56.6,69.3,62.7,4007.1024,1312.2628,2051.2674,1352.1,2396.0,2195.0,1117.0,1986.0,12777.0,6.5,59.7,4.9,1.6,,,,,
2016-07,27.8,2141200.0,151554.0,5950.0,94426.0,32.4,56.6,69.3,62.8,4030.8213,1325.7653,2057.805,1353.0,2203.0,2282.0,1222.0,1943.0,12794.2,6.7,59.8,4.8,1.6,1743.196,1636.697,2132.103,103.99592,5.715
2016-08,27.2,2148000.0,151779.0,6033.0,94292.0,32.7,56.8,69.3,62.9,4054.688,1333.4159,2051.2557,1378.9,2285.0,2352.0,1094.0,1970.0,12836.0,6.6,59.8,4.9,1.6,,,,,
2016-09,26.5,2113500.0,151761.0,5882.0,94377.0,32.0,56.8,69.3,62.9,4074.4758,1337.6295,2068.4611,1380.0,2600.0,2288.0,1184.0,1933.0,12893.2,6.6,59.7,5.0,1.525,,,,,
2016-10,26.6,2075200.0,151793.0,5949.0,94716.0,31.6,56.8,69.2,62.8,4097.3105,1344.2773,2083.5121,1379.8,2434.0,2273.0,1190.0,1946.0,12922.7,6.8,59.7,4.9,1.5,1805.959,1675.424,2180.163,104.96121,5.692
2016-11,25.9,2048250.0,151954.0,5685.0,95034.0,31.3,56.7,69.0,62.7,4109.8479,1350.2259,2088.6245,1385.5,2404.0,2163.0,1108.0,1865.0,12957.8,6.7,59.7,4.7,1.5,,,,,
2016-12,26.3,2056400.0,152157.0,5607.0,95064.0,31.6,56.7,69.0,62.7,4116.3513,1356.0377,2083.9281,1376.0,2354.0,2117.0,1241.0,1860.0,13058.0,6.4,59.7,4.7,1.5,,,,,
2017-01,25.4,2036250.0,152150.0,5766.0,94466.0,31.1,56.9,69.1,62.8,4134.6107,1361.2336,2082.7842,1390.3,2420.0,2067.0,1188.0,1842.0,13122.2,6.7,59.9,4.7,1.5,1899.067,1750.796,2212.399,103.16562,5.622
2017-02,25.5,2018000.0,152414.0,5598.0,94456.0,30.9,56.9,69.2,62.8,4143.2519,1363.8142,2083.2255,1394.4,2493.0,2097.0,1043.0,1785.0,13140.9,7.0,59.9,4.6,1.45,,,,,
2017-03,25.3,1996500.0,153050.0,5469.0,94245.0,30.7,57.2,69.1,63.0,4151.5577,1365.9086,2068.0841,1414.8,2321.0,2053.0,1057.0,1691.0,13196.5,7.0,60.2,4.4,1.425,,,,,
2017-04,23.9,1974200.0,153274.0,5288.0,94118.0,30.3,57.2,69.3,63.0,4167.1909,1368.5096,2068.5846,1415.9,2375.0,2074.0,1021.0,1709.0,13222.2,7.1,60.2,4.5,1.4,1885.436,1783.334,2205.061,102.40114,5.545
2017-05,24.9,1944000.0,153017.0,5279.0,94731.0,30.0,57.1,69.0,62.8,4183.4,1371.2848,2072.4531,1442.5,2125.0,1986.0,1084.0,1706.0,13225.7,7.6,60.1,4.4,1.4,,,,,
2017-06,25.1,1962500.0,153356.0,5282.0,94740.0,30.3,57.1,69.0,62.8,4194.0942,1373.0926,2073.5548,1444.7,2267.0,1973.0,914.0,1669.0,13275.9,7.4,60.1,4.3,1.4,,,,,
2017-07,25.0,1961000.0,153612.0,5269.0,94714.0,30.3,57.2,69.0,62.9,4212.4592,1379.6566,2076.6747,1453.5,2096.0,2011.0,1024.0,1716.0,13301.3,7.5,60.2,4.3,1.4,1934.366,1813.851,2256.509,103.19928,5.508
2017-08,24.2,1953500.0,153592.0,5262.0,94686.0,30.3,57.1,69.1,62.9,4224.1969,1384.6263,2084.6944,1461.6,2188.0,2057.0,1087.0,1709.0,13344.5,7.6,60.1,4.4,1.4,,,,,
2017-09,26.1,1951000.0,154266.0,5162.0,94456.0,30.3,57.2,69.3,63.0,4230.1836,1393.292,2101.3416,1450.4,2270.0,1948.0,1000.0,1700.0,13466.9,7.3,60.4,4.2,1.4,,,,,
2017-10,25.7,1922750.0,153633.0,4863.0,95514.0,29.8,56.8,69.0,62.7,4254.0179,1408.4212,2109.91,1461.6,2167.0,1957.0,893.0,1603.0,13503.5,7.4,60.1,4.1,1.4,1768.632,1864.736,2058.853,102.78255,5.512
2017-11,25.2,1927500.0,153749.0,4804.0,95442.0,30.0,57.0,68.9,62.7,4272.6201,1423.429,2105.4603,1466.9,2268.0,1913.0,971.0,1593.0,13593.7,7.0,60.1,4.2,1.375,,,,,
2017-12,24.0,1894600.0,153911.0,4965.0,95566.0,29.7,56.8,69.0,62.7,4287.4174,1427.5258,2105.8431,1455.5,2252.0,1953.0,933.0,1506.0,13690.9,6.6,60.1,4.1,1.34,,,,,
2018-01,24.3,1908250.0,154495.0,5018.0,95789.0,29.8,56.7,69.1,62.7,4304.7449,1433.3185,2110.776,1466.7,2257.0,1910.0,957.0,1437.0,13716.5,7.5,60.2,4.0,1.375,1900.187,1950.196,2155.961,104.18644,5.533
2018-02,23.0,1860250.0,155174.0,5153.0,95170.0,29.1,57.0,69.3,63.0,4317.1947,1435.9325,2113.8694,1450.9,2465.0,1841.0,907.0,1421.0,13738.4,7.8,60.4,4.1,1.3,,,,,
2018-03,24.0,1830400.0,155266.0,4993.0,95332.0,28.8,57.0,69.3,62.9,4326.1582,1441.0395,2127.1115,1468.2,2305.0,1987.0,857.0,1352.0,13811.8,7.8,60.4,4.0,1.3,,,,,
2018-04,22.5,1813250.0,155363.0,4955.0,95357.0,28.5,56.9,69.4,62.9,4338.475,1460.1821,2168.1849,1465.2,2191.0,1965.0,968.0,1382.0,13875.8,7.7,60.4,4.0,1.3,1907.847,1947.9,2185.285,103.12571,5.634
2018-05,21.1,1746750.0,155688.0,4964.0,95556.0,27.6,56.9,69.3,62.9,4336.2075,1464.065,2172.4641,1459.5,1976.0,1958.0,929.0,1227.0,13953.7,7.7,60.5,3.8,1.2,,,,,
2018-06,21.5,1734000.0,155768.0,4741.0,95442.0,27.6,57.2,69.1,63.0,4349.306,1470.5235,2189.1614,1456.2,2217.0,1905.0,859.0,1425.0,13990.1,7.9,60.5,4.0,1.2,,,,,
2018-07,23.3,1749500.0,156186.0,4573.0,95527.0,27.8,57.4,68.9,63.0,4360.4339,1472.2875,2203.542,1462.2,1989.0,1783.0,991.0,1393.0,14048.3,7.9,60.6,3.8,1.2,1907.514,1969.834,2195.733,103.72822,5.634
2018-08,22.6,1723750.0,155567.0,4362.0,96331.0,27.5,56.9,68.8,62.7,4368.5357,1477.2862,2208.0386,1463.4,2189.0,1731.0,961.0,1302.0,14102.2,7.8,60.3,3.8,1.2,,,,,
2018-09,23.9,1685400.0,155948.0,4651.0,96305.0,26.9,57.0,68.8,62.7,4389.1789,1482.3741,2220.704,1468.3,2082.0,1786.0,908.0,1354.0,14108.3,7.9,60.4,3.7,1.2,,,,,
2018-10,22.4,1657500.0,156306.0,4567.0,96044.0,26.6,57.2,68.9,62.8,4401.7664,1488.8767,2242.6294,1471.3,2069.0,1852.0,886.0,1341.0,14193.8,7.6,60.5,3.8,1.2,1899.589,1972.401,2209.692,105.08967,5.6
2018-11,21.6,1681250.0,156598.0,4715.0,95995.0,27.0,57.3,68.9,62.9,4408.3001,1496.6654,2269.6999,1463.7,2147.0,1824.0,871.0,1251.0,14249.7,7.4,60.5,3.8,1.2,,,,,
2018-12,22.0,1695200.0,156745.0,4652.0,95764.0,27.5,57.4,69.0,63.0,4418.8225,1497.4011,2304.1564,1482.8,2154.0,1969.0,924.0,1302.0,14130.8,9.1,60.5,3.9,1.2,,,,,
2019-01,20.9,1716750.0,156625.0,5183.0,95172.0,28.0,57.4,69.2,63.1,4434.5363,1504.5029,2328.1491,1481.1,2358.0,2006.0,892.0,1260.0,14223.7,8.5,60.7,4.0,1.2,1894.367,1886.62,2188.925,104.32185,5.604
2019-02,21.8,1729250.0,156904.0,4373.0,95360.0,28.1,57.4,69.1,63.1,4444.6632,1511.6467,2336.63,1484.9,2236.0,1730.0,914.0,1292.0,14236.1,8.6,60.7,3.8,1.2,,,,,
2019-03,22.1,1724000.0,156809.0,4530.0,95527.0,28.0,57.3,69.2,63.1,4455.2438,1518.0995,2345.6263,1467.9,2171.0,1795.0,902.0,1324.0,14370.0,8.0,60.7,3.8,1.2,,,,,
2019-04,22.5,1673000.0,156741.0,4700.0,95956.0,27.2,57.2,69.0,62.9,4467.7645,1526.5888,2337.4769,1483.0,1986.0,1847.0,799.0,1300.0,14443.2,7.5,60.6,3.7,1.2,1938.893,1958.237,2243.806,103.25087,5.633
2019-05,24.3,1682750.0,156883.0,4372.0,96013.0,27.5,57.1,69.1,62.9,4487.8158,1536.1446,2336.7475,1486.2,2117.0,1654.0,747.0,1335.0,14493.0,7.3,60.6,3.7,1.2,,,,,
2019-06,22.3,1697000.0,157131.0,4319.0,95992.0,27.7,57.2,69.1,62.9,4499.5534,1544.4036,2340.3341,1500.7,1846.0,1878.0,782.0,1381.0,14555.8,7.1,60.7,3.6,1.2,,,,,
2019-07,20.0,1691750.0,157617.0,3923.0,95639.0,27.7,57.3,69.3,63.1,4507.3207,1551.0719,2348.4458,1506.6,2139.0,1775.0,939.0,1146.0,14611.9,7.0,60.8,3.6,1.2,1920.338,1963.427,2203.38,105.47381,5.582
2019-08,22.1,1694200.0,157861.0,4355.0,95571.0,27.6,57.5,69.2,63.2,4518.6538,1560.8476,2363.3328,1503.4,2235.0,1750.0,862.0,1228.0,14650.9,7.3,60.8,3.7,1.2,,,,,
2019-09,22.1,1678000.0,158230.0,4329.0,95680.0,27.5,57.5,69.2,63.1,4534.7148,1565.682,2362.6472,1521.1,1857.0,1818.0,861.0,1297.0,14673.2,7.3,60.9,3.5,1.2,,,,,
2019-10,21.8,1693750.0,158356.0,4373.0,95567.0,27.7,57.7,69.1,63.2,4556.819,1576.5465,2361.6878,1525.0,1954.0,1778.0,927.0,1235.0,14728.5,7.2,60.9,3.6,1.2,2000.736,1998.944,2313.064,106.68579,5.486
2019-11,19.7,1692200.0,158540.0,4266.0,95573.0,27.6,57.6,69.3,63.2,4585.2048,1584.1066,2366.7804,1531.0,2037.0,1744.0,881.0,1204.0,14752.8,7.5,61.0,3.6,1.2,,,,,
2019-12,20.8,1736000.0,158735.0,4172.0,95602.0,28.4,57.7,69.2,63.3,4622.0388,1588.6213,2363.0527,1538.8,2098.0,1682.0,821.0,1177.0,14796.3,7.2,61.0,3.6,1.2,,,,,
2020-01,22.2,1737750.0,158659.0,4269.0,95047.0,28.1,57.8,69.3,63.4,4635.6023,1595.6718,2359.0658,1535.9,2071.0,1752.0,881.0,1163.0,14880.5,7.6,61.1,3.5,1.2,1739.103,1779.48,1994.653,107.71144,5.247
2020-02,20.8,1703800.0,158732.0,4398.0,95180.0,27.8,57.8,69.2,63.3,4644.9541,1601.8268,2359.5612,1545.3,2082.0,1753.0,817.0,1111.0,14877.4,8.3,61.1,3.5,1.2,,,,,
2020-03,16.7,3497750.0,155536.0,5787.0,97037.0,74.4,57.1,68.5,62.6,4665.6237,1604.6126,2576.3229,1650.2,3424.0,1785.0,784.0,1188.0,13878.5,12.9,59.9,4.4,2.4,,,,,
2020-04,6.1,17030250.0,133370.0,10899.0,103418.0,493.0,54.6,66.2,60.2,4682.7895,1550.6303,2937.6143,1875.4,14282.0,6992.0,763.0,1004.0,12112.1,33.7,51.3,14.8,11.725,1557.064,1589.36,1793.842,135.64081,1.555
2020-05,10.4,22035000.0,137224.0,10633.0,101847.0,1355.8,55.3,66.7,60.8,4675.5247,1520.6739,3040.007,1968.7,3875.0,14804.0,997.0,1203.0,13165.4,24.7,52.8,13.3,15.12,,,,,
2020-06,15.5,19010000.0,142100.0,9038.0,100407.0,1404.9,56.0,67.2,61.4,4671.6606,1517.0375,2926.3054,2027.5,2853.0,11544.0,1907.0,1358.0,14014.6,19.0,54.6,11.1,13.05,,,,,
2020-07,17.3,16624000.0,143777.0,8400.0,100288.0,1330.5,56.2,67.1,61.5,4685.7288,1519.2705,2858.6592,2060.8,3188.0,5175.0,6488.0,1483.0,14224.7,18.4,55.2,10.2,11.375,2118.856,2018.481,2426.105,127.2795,1.248
2020-08,20.0,14313400.0,147276.0,7533.0,99740.0,636.0,56.2,67.7,61.7,4685.9776,1516.3528,2812.1117,2076.1,2312.0,3213.0,6536.0,1593.0,14397.2,14.6,56.5,8.4,9.8,,,,,
2020-09,21.0,12016750.0,147543.0,6283.0,100664.0,358.9,55.6,67.6,61.4,4682.2001,1516.6064,2756.2878,2114.7,2552.0,2754.0,4934.0,2405.0,14582.7,14.1,56.6,7.8,8.2,,,,,
2020-10,21.4,7942600.0,149669.0,6668.0,100207.0,304.3,55.8,67.7,61.6,4680.5019,1518.7909,2696.5895,2143.7,2494.0,2341.0,2651.0,3534.0,14627.1,13.1,57.4,6.9,5.4,2082.47,1951.445,2425.326,129.09116,1.22
2020-11,23.0,5941750.0,149809.0,6641.0,100548.0,280.8,55.9,67.4,61.5,4667.5872,1520.5008,2649.0571,2318.7,2455.0,2404.0,1875.0,3929.0,14532.8,12.5,57.4,6.7,4.05,,,,,
2020-12,23.4,5274750.0,149830.0,6170.0,100663.0,304.3,55.9,67.4,61.5,4659.1834,1522.4891,2617.1988,2528.7,2904.0,2222.0,1572.0,3956.0,14451.1,13.5,57.4,6.7,3.6,,,,,
2021-01,26.0,4836800.0,150031.0,5954.0,100690.0,555.5,55.7,67.5,61.4,4676.0663,1521.5046,2582.0524,2574.4,2278.0,2528.0,1346.0,4023.0,14939.1,19.8,57.5,6.3,3.4,,,,,
2021-02,27.6,4354500.0,150239.0,6088.0,100708.0,537.0,55.8,67.4,61.4,4653.4402,1524.9569,2602.4494,6996.5,2185.0,2254.0,1407.0,4148.0,14790.1,13.6,57.6,6.2,3.075,,,,,
